,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impuslive,ss,choc
987,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.58016,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,user
988,0.49788,0.48246,1.16365,0.96082,0.1144,0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575,user
989,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.13606,0.63779,0.14143,-0.91699,1.63088,-0.71126,-1.54858,user
990,-0.07854,0.48246,-0.61113,0.96082,-0.22166,1.23461,-0.80615,-0.84732,-1.07533,-0.89891,1.29221,1.92173,user
991,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.69163,0.47617,0.88309,-0.30172,-1.78169,0.19268,0.40148,user
992,0.49788,0.48246,0.45468,0.96082,-0.31685,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,user
993,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,0.16767,0.29338,-0.30172,-0.27607,1.86203,0.7654,user
994,-0.07854,-0.48246,1.16365,0.96082,-0.50212,-1.43907,0.47617,1.06238,-0.45321,1.13407,-1.37983,-0.84637,user
995,1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.67825,-0.43999,0.7233,-0.01729,-0.14277,1.86203,0.07987,user
996,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.13606,-0.69509,-0.17779,-0.76096,-0.27607,-0.71126,-0.84637,user
997,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987,user
998,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,user
999,1.09449,-0.48246,-1.7379,0.96082,-0.31685,1.60383,-3.27393,-1.27553,0.28783,-1.0145,-1.37983,-1.54858,user
1000,1.82213,0.48246,1.16365,0.96082,-0.31685,-0.24649,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,user
1001,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.58016,-1.37639,-1.82919,-1.34289,0.41594,-1.37983,-1.18084,user
1002,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.1943,2.32338,1.24033,0.94156,0.93949,0.19268,0.7654,user
1003,0.49788,0.48246,-0.61113,-0.57009,-0.31685,0.41667,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,user
1004,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,user
1005,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,user
1006,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-1.27553,1.45039,0.41594,-0.71126,0.07987,user
1007,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987,user
1008,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,user
1009,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.57545,0.29338,0.28783,-1.13788,1.86203,0.40148,user
1010,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,user
1011,-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-0.69509,1.65653,1.81866,-1.13788,-0.21712,-0.52593,user
1012,0.49788,-0.48246,-0.05921,0.96082,-1.10702,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,user
1013,-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.02119,-0.30033,-1.82919,0.28783,-0.40581,-1.37983,-0.84637,user
1014,1.09449,-0.48246,-1.7379,0.96082,-0.31685,1.37297,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,user
1015,1.09449,0.48246,-0.05921,-0.57009,-0.31685,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,user
1016,-0.95197,-0.48246,1.98437,0.96082,-0.31685,-2.75696,1.74091,0.58331,1.11406,0.25953,-0.71126,0.40148,user
1017,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.13281,0.80523,0.58331,0.94156,-1.5184,0.88113,-0.84637,non-user
1018,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,user
1019,1.09449,-0.48246,-0.05921,0.96082,-0.31685,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,user
1020,1.82213,0.48246,1.16365,0.96082,-0.31685,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,user
1021,-0.07854,0.48246,0.45468,-0.28519,-0.31685,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.84637,user
1022,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.91093,0.96248,-1.11902,0.59042,0.25953,-0.21712,0.40148,user
1023,1.09449,0.48246,0.45468,-0.09765,-0.31685,-0.67825,0.63779,1.06238,2.03972,2.63199,0.19268,0.07987,user
1024,0.49788,0.48246,-1.22751,-0.57009,-0.31685,1.8399,-1.7625,1.24033,-1.07533,0.25953,0.19268,-0.52593,user
1025,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.47617,1.24033,0.94156,1.63088,-1.37983,-2.07848,user
1026,1.09449,-0.48246,1.16365,-0.57009,-0.31685,-0.34799,0.32197,0.14143,-1.21213,0.25953,0.19268,0.40148,user
1027,-0.07854,0.48246,0.45468,-0.57009,-1.10702,-1.1943,1.45421,0.58331,1.2861,1.63088,0.52975,0.7654,non-user
1028,1.82213,-0.48246,-1.7379,0.96082,-0.31685,0.31287,-0.30033,-0.71727,-1.6209,0.41594,-0.21712,-1.18084,user
1029,-0.07854,0.48246,1.98437,0.96082,-0.31685,-1.05308,-0.57545,-0.01928,1.11406,1.81175,-1.37983,-0.21575,user
1030,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.92104,-1.23177,-0.71727,-1.07533,0.58489,-0.71126,-0.52593,user
1031,-0.95197,-0.48246,1.16365,-0.57009,-0.31685,0.22393,1.58487,0.14143,-1.6209,-1.0145,0.52975,0.40148,user
1032,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,user
1033,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,0.00332,1.06238,-1.21213,-1.5184,1.29221,0.40148,user
1034,0.49788,-0.48246,-1.22751,-0.57009,-1.10702,0.73545,-1.37639,-0.97631,-0.30172,-0.52745,-0.71126,0.40148,user
1035,-0.07854,0.48246,-1.7379,0.96082,-0.31685,0.73545,0.32197,-1.11902,0.43852,-0.40581,-0.71126,-0.21575,user
1036,1.82213,-0.48246,0.45468,0.96082,-0.31685,0.13606,-0.57545,-0.84732,-0.45321,-1.25773,0.52975,0.07987,user
1037,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-1.05308,2.57309,0.29338,-1.21213,-1.25773,1.86203,0.7654,user
1038,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.04257,2.127,-0.31776,-0.60633,-0.00665,1.29221,0.07987,user
1039,-0.07854,-0.48246,0.45468,0.24923,-0.31685,1.13281,0.16767,-0.31776,0.43852,-0.78155,0.52975,0.7654,user
1040,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.15487,0.14143,0.76096,-0.52745,0.88113,-1.18084,user
1041,0.49788,0.48246,0.45468,0.96082,-0.31685,0.41667,-0.43999,-0.31776,-1.6209,1.63088,-0.21712,-0.84637,user
1042,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,1.11406,0.88309,0.28783,0.41594,-2.55524,-0.21575,user
1043,-0.95197,-0.48246,-0.61113,-0.57009,0.126,-0.05188,-1.7625,0.58331,-0.76096,-0.14277,1.29221,1.2247,user
1044,1.09449,0.48246,0.45468,0.96082,-0.31685,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987,user
1045,1.09449,-0.48246,1.16365,0.96082,-0.31685,0.31287,0.32197,-0.45174,0.43852,-0.89891,-0.21712,-0.21575,user
1046,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.80615,-0.01928,0.59042,0.58489,-1.37983,-1.18084,user
1047,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,user
1048,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.63779,0.44585,-1.34289,-2.18109,1.29221,1.2247,user
1049,0.49788,-0.48246,0.45468,-0.28519,-0.31685,1.49158,-0.57545,0.88309,-1.6209,-0.40581,-0.21712,0.7654,user
1050,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.46725,0.80523,2.15324,0.76096,-0.27607,-1.37983,-0.84637,user
1051,-0.07854,0.48246,0.45468,-0.28519,-0.31685,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.84637,user
1052,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,user
1053,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,1.02119,-0.94779,-0.84732,-1.34289,-0.78155,0.19268,0.7654,user
1054,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.16767,1.88511,1.45039,-0.40581,1.29221,1.2247,user
1055,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.80615,-1.27553,0.59042,-0.89891,0.19268,-1.18084,user
1056,1.09449,0.48246,-0.61113,-0.57009,-0.31685,1.37297,-0.15487,0.44585,0.43852,-0.65253,1.86203,-0.52593,user
1057,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,user
1058,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,user
1059,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.37297,-1.23177,-1.11902,-2.5383,0.93949,-1.37983,-0.21575,user
1060,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.55078,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987,user
1061,-0.95197,-0.48246,-0.05921,-0.57009,0.1144,0.13606,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,user
1062,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.82562,0.63779,-0.84732,-1.07533,-1.38502,1.29221,0.7654,user
1063,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.73545,0.00332,0.14143,0.76096,1.46191,-1.37983,-0.52593,user
1064,-0.07854,0.48246,-1.7379,0.96082,-0.31685,-1.1943,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,user
1065,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,user
1066,1.09449,-0.48246,1.98437,0.96082,-0.31685,-1.32828,1.74091,0.88309,0.94156,1.81175,-0.21712,-0.52593,user
1067,2.59171,-0.48246,0.45468,0.96082,-0.31685,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,user
1068,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,user
1069,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,user
1070,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.23461,-1.37639,1.24033,-1.772,0.25953,0.88113,0.07987,user
1071,-0.07854,0.48246,-1.7379,0.96082,-0.31685,-0.46725,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987,user
1072,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.22393,1.93886,-1.11902,1.2861,-0.14277,1.86203,0.7654,user
1073,-0.07854,-0.48246,0.45468,0.96082,-0.50212,-0.46725,-1.50796,-0.58331,-0.30172,-0.40581,0.52975,0.40148,user
1074,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,-2.11437,-2.09015,-1.34289,-1.38502,1.86203,0.7654,user
1075,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,user
1076,-0.95197,-0.48246,1.16365,0.96082,-0.31685,-0.24649,0.47617,-0.31776,0.28783,-0.52745,-0.21712,-0.21575,user
1077,1.09449,0.48246,0.45468,0.96082,-0.31685,1.02119,-0.94779,-0.58331,-0.91699,0.41594,-0.21712,-1.54858,user
1078,0.49788,-0.48246,-1.7379,0.96082,-0.31685,0.41667,0.63779,-0.71727,-0.76096,-0.27607,-0.21712,-0.21575,user
1079,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,user
1080,-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.13281,-1.09207,-0.84732,-0.01729,0.12331,-0.21712,-2.07848,user
1081,-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,user
1082,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.63779,-1.42424,0.59042,0.58489,-1.37983,-1.18084,user
1083,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.62967,-2.11437,-2.8595,0.94156,-1.38502,-0.71126,-1.18084,user
1084,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.73545,-1.6334,0.88309,-1.21213,-1.64101,-1.37983,-0.52593,user
1085,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,user
1086,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.1943,-0.15487,0.14143,1.45039,1.30612,-0.71126,-1.18084,user
1087,-0.07854,0.48246,1.16365,0.96082,-0.31685,1.49158,0.32197,-0.17779,0.43852,0.41594,0.19268,-0.21575,user
1088,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.79151,-1.23177,-0.01928,-0.91699,-0.14277,0.88113,0.40148,user
1089,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.1943,1.74091,1.43533,0.76096,-0.00665,0.88113,1.2247,user
1090,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.34799,0.32197,1.88511,0.76096,-1.13788,0.88113,0.40148,user
1091,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,1.58487,1.06238,0.43852,-0.27607,0.52975,1.2247,user
1092,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,user
1093,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.32197,-1.11902,-0.45321,-2.42317,2.90161,-0.21575,user
1094,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.32828,0.32197,0.7233,0.94156,1.63088,-0.71126,0.40148,user
1095,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,-0.94779,0.14143,0.76096,-0.65253,-0.21712,1.2247,user
1096,-0.07854,0.48246,-0.61113,-0.57009,0.1144,1.37297,0.47617,1.06238,-0.91699,-1.78169,1.86203,1.2247,user
1097,-0.95197,0.48246,-0.61113,-0.28519,-0.50212,1.02119,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,user
1098,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.2861,-0.71727,-0.30172,0.25953,-1.37983,-0.21575,user
1099,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,1.37297,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,user
1100,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.46725,-0.15487,0.29338,0.59042,0.93949,0.19268,-0.84637,user
1101,0.49788,-0.48246,1.98437,-0.28519,-0.31685,1.72012,-0.15487,0.88309,-1.07533,-0.40581,-0.21712,-0.21575,user
1102,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,user
1103,0.49788,-0.48246,1.16365,0.96082,-0.31685,-1.1943,-0.30033,0.14143,0.43852,0.58489,-1.37983,-0.84637,user
1104,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,0.47617,1.06238,1.81866,1.30612,-0.21712,1.2247,user
1105,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,user
1106,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,user
1107,2.59171,-0.48246,1.98437,0.96082,-0.31685,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.54858,non-user
1108,-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.41667,0.00332,0.29338,-0.60633,0.12331,0.88113,0.07987,user
1109,-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,0.13606,-0.43999,-1.82919,-2.35413,-0.14277,0.52975,0.7654,user
1110,0.49788,0.48246,0.45468,0.24923,-0.31685,0.13606,-1.09207,0.29338,-0.15487,0.7583,-1.37983,-1.54858,user
1111,-0.95197,0.48246,-1.7379,0.96082,-0.31685,-1.69163,0.32197,-1.82919,1.81866,0.7583,-0.21712,-1.18084,non-user
1112,1.09449,-0.48246,-0.05921,0.24923,-0.31685,1.13281,0.96248,-0.58331,-0.91699,-1.92173,1.86203,1.92173,user
1113,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.92173,-0.01928,0.13136,-0.00665,0.19268,1.2247,user
1114,-0.95197,-0.48246,1.16365,-0.28519,-0.31685,0.41667,-0.94779,0.44585,-0.30172,0.41594,0.19268,0.40148,user
1115,-0.95197,0.48246,-0.61113,-0.09765,-0.31685,0.52135,0.96248,1.65653,-0.01729,1.30612,0.52975,0.07987,user
1116,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,1.23461,-1.23177,-2.39883,-1.07533,-0.78155,1.29221,-0.21575,user
1117,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,user
1118,0.49788,0.48246,1.98437,0.96082,-0.31685,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,user
1119,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.57545,-0.31776,-0.15487,-1.0145,-0.21712,-0.21575,user
1120,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,user
1121,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,user
1122,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,user
1123,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,1.11406,0.88309,0.13136,-0.00665,0.52975,0.07987,user
1124,0.49788,-0.48246,-1.7379,-0.57009,-0.31685,-0.46725,-1.23177,-0.45174,0.43852,-0.14277,-0.21712,-0.84637,user
1125,1.09449,-0.48246,-0.05921,-0.28519,-0.31685,0.41667,0.47617,0.29338,-1.07533,-1.13788,0.88113,0.07987,user
1126,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.05188,0.00332,0.14143,0.94156,0.93949,0.19268,0.40148,user
1127,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.67825,-0.43999,-0.01928,0.59042,-0.27607,-0.71126,-0.84637,user
1128,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.67825,1.45421,0.14143,0.28783,1.81175,-1.37983,-1.54858,user
1129,-0.07854,-0.48246,-0.61113,0.24923,0.1144,-0.14882,-0.57545,1.43533,-0.91699,-0.78155,0.52975,0.40148,user
1130,-0.07854,-0.48246,-1.22751,-0.28519,-0.31685,1.49158,-1.6334,1.06238,-0.76096,-1.38502,-0.71126,-1.18084,user
1131,1.09449,0.48246,0.45468,0.96082,-0.31685,0.04257,-0.15487,-0.71727,0.28783,0.58489,-0.71126,-0.21575,user
1132,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,user
1133,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.31287,-1.92173,-1.42424,-0.76096,-0.52745,-1.37983,-2.07848,user
1134,-0.07854,0.48246,0.45468,0.24923,0.126,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,user
1135,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,user
1136,-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.02119,-0.30033,0.44585,0.76096,-1.25773,1.29221,0.7654,user
1137,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,user
1138,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.30033,-0.71727,0.59042,0.41594,-0.71126,-1.54858,user
1139,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.43999,-0.01928,-1.772,-1.0145,0.88113,0.7654,user
1140,-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.22393,-0.69509,0.29338,-0.60633,-1.13788,0.52975,0.40148,user
1141,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,user
1142,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.14882,-0.30033,-0.45174,2.23427,1.63088,-1.37983,0.07987,user
1143,1.82213,0.48246,-0.05921,0.24923,-0.31685,-0.79151,0.80523,-0.01928,0.94156,3.46436,-0.71126,-0.84637,non-user
1144,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,user
1145,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,user
1146,-0.07854,0.48246,0.45468,-0.57009,0.1144,0.82562,-1.6334,-0.31776,-1.47955,-1.13788,-1.37983,-1.18084,user
1147,-0.07854,0.48246,0.45468,-0.46841,-0.31685,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,user
1148,1.09449,0.48246,-0.61113,0.96082,-0.31685,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,user
1149,-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,user
1150,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,user
1151,-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.13606,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,user
1152,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.41667,0.16767,-0.01928,-0.91699,-0.89891,0.52975,0.07987,user
1153,0.49788,-0.48246,-1.7379,0.96082,0.126,0.62967,0.16767,0.29338,-0.30172,-0.27607,-0.21712,-0.52593,user
1154,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,user
1155,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,2.28554,-0.94779,0.7233,-1.21213,-0.52745,-0.71126,-0.52593,user
1156,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,user
1157,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.57545,-0.31776,-1.47955,-0.89891,-1.37983,0.7654,user
1158,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,0.82562,-0.57545,0.14143,-0.76096,0.12331,1.29221,0.07987,user
1159,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.05188,0.96248,-0.01928,0.43852,-0.65253,0.88113,1.2247,user
1160,1.82213,0.48246,-0.61113,-0.57009,-0.31685,-1.32828,-0.15487,0.29338,-0.91699,0.41594,0.52975,0.07987,user
1161,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.31287,-1.7625,-1.42424,-0.30172,-0.40581,0.52975,-0.84637,user
1162,1.09449,-0.48246,1.98437,-0.57009,-0.31685,0.13606,0.32197,0.44585,-0.91699,-0.00665,0.19268,0.40148,user
1163,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,user
1164,1.09449,0.48246,0.45468,0.96082,-0.31685,0.52135,0.80523,-0.01928,0.13136,-0.14277,-0.21712,0.07987,user
1165,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.46725,0.00332,-0.17779,0.76096,0.7583,-0.71126,-0.52593,user
1166,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,user
1167,-0.07854,-0.48246,-1.22751,-0.09765,-0.31685,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,user
1168,1.09449,-0.48246,-1.7379,0.96082,-0.31685,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,user
1169,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.24649,0.16767,-0.31776,-1.21213,0.7583,1.29221,0.40148,user
1170,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,-0.43999,0.88309,0.43852,-0.52745,0.52975,1.2247,user
1171,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,user
1172,1.82213,0.48246,1.98437,-0.57009,-0.31685,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,user
1173,-0.07854,0.48246,0.45468,-0.57009,-0.31685,-0.24649,0.63779,1.24033,0.76096,0.58489,0.19268,1.2247,user
1174,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,1.45421,1.43533,0.94156,0.12331,0.52975,0.07987,user
1175,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.02119,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,user
1176,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.57545,-0.31776,-0.60633,1.13407,-0.71126,-0.21575,user
1177,-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,0.44585,-0.30172,0.7583,-0.21712,0.07987,user
1178,-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.05308,0.80523,-1.11902,-0.76096,1.81175,0.19268,0.07987,user
1179,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,-1.50796,-1.27553,-0.60633,-1.78169,1.29221,-0.84637,user
1180,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.32828,-0.15487,-1.11902,0.94156,0.12331,-0.71126,-0.52593,user
1181,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,1.45421,1.65653,1.61108,0.58489,0.19268,1.2247,user
